id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,anomaly_label
4206582,56866,47581,retailer,pick-up,app,7/13/2020 8:40,selesai,7/14/2020 8:21,0
4206614,197027,116731,retailer,pick-up,app,7/13/2020 8:40,selesai,7/15/2020 7:48,0
3923795,233803,263129,retailer,same-day,app,6/29/2020 8:48,selesai,7/1/2020 10:21,0
3923820,140141,124609,retailer,pick-up,app,6/29/2020 8:48,selesai,6/29/2020 22:44,0
3923856,151910,72738,retailer,pick-up,app,6/29/2020 8:49,selesai,7/27/2020 7:18,0
4206639,53923,41776,retailer,same-day,app,7/13/2020 8:41,selesai,7/15/2020 9:11,0
3926096,60663,63436,retailer,pick-up,app,6/29/2020 10:41,selesai,6/29/2020 21:38,0
3926128,55952,1110460,retailer,pick-up,app,6/29/2020 10:47,selesai,7/1/2020 10:14,0
3926135,57669,138284,retailer,pick-up,otc,6/29/2020 10:58,selesai,7/8/2020 12:26,0
3926160,170242,31829,retailer,pick-up,otc,6/29/2020 11:07,selesai,6/29/2020 11:09,0
3926196,138680,108489,retailer,pick-up,app,6/29/2020 11:13,selesai,6/29/2020 16:41,0
3926228,248375,119573,retailer,pick-up,app,6/29/2020 11:17,selesai,7/3/2020 15:32,0
4530877,132183,113876,retailer,same-day,app,7/27/2020 13:11,selesai,7/27/2020 16:41,0
3928193,136345,146391,retailer,pick-up,app,6/29/2020 15:35,selesai,6/29/2020 19:42,0
3928261,137141,108679,retailer,pick-up,app,6/29/2020 15:36,selesai,7/1/2020 20:31,0
4069288,54051,7984,retailer,pick-up,app,7/6/2020 12:29,selesai,7/7/2020 12:38,0
4069295,171226,177271,retailer,pick-up,app,7/6/2020 12:29,selesai,7/8/2020 9:10,0
4069313,131725,205925,retailer,pick-up,app,7/6/2020 12:30,siap-diambil,7/6/2020 12:38,0
4516973,54616,335752,retailer,same-day,app,7/27/2020 6:17,selesai,7/28/2020 15:16,0
4516980,57404,47357,retailer,pick-up,app,7/27/2020 6:18,selesai,7/27/2020 21:12,0
4077483,154376,229503,retailer,pick-up,app,7/6/2020 17:59,selesai,7/7/2020 15:20,0
4077558,177146,105056,retailer,pick-up,app,7/6/2020 18:06,selesai,7/8/2020 7:18,0
4077576,57653,138726,retailer,pick-up,otc,7/6/2020 18:07,selesai,7/6/2020 18:07,0
4205928,140370,128490,retailer,pick-up,app,7/13/2020 8:23,selesai,7/26/2020 11:17,0
4205935,137969,118353,retailer,pick-up,otc,7/13/2020 8:23,selesai,7/13/2020 8:23,0
4206028,54050,51930,retailer,pick-up,app,7/13/2020 8:25,selesai,7/14/2020 9:43,0
4206039,57695,24400,retailer,pick-up,app,7/13/2020 8:26,selesai,7/16/2020 8:58,0
3923138,54995,27900,retailer,same-day,app,6/29/2020 8:29,selesai,7/1/2020 12:49,0
4217392,1145,557,retailer,same-day,app,7/13/2020 13:45,selesai,7/26/2020 8:37,0
3924524,56644,68545,retailer,pick-up,app,6/29/2020 9:10,siap-diambil,6/29/2020 10:26,0
3924574,139433,109847,retailer,same-day,app,6/29/2020 9:11,selesai,7/8/2020 17:47,0
3924910,137598,267056,retailer,pick-up,app,6/29/2020 9:21,selesai,7/2/2020 13:11,0
3924924,66868,101586,retailer,next-day,app,6/29/2020 9:22,selesai,7/5/2020 23:21,0
3924935,134671,105924,retailer,pick-up,app,6/29/2020 9:22,selesai,6/30/2020 8:47,0
3924992,54022,244366,retailer,pick-up,otc,6/29/2020 9:24,selesai,6/29/2020 9:24,0
3924999,137518,103704,retailer,pick-up,app,6/29/2020 9:24,selesai,6/29/2020 17:57,0
3925035,54478,4882,retailer,same-day,app,6/29/2020 9:25,selesai,6/30/2020 21:06,0
3925067,186487,226745,retailer,pick-up,otc,6/29/2020 9:26,selesai,6/29/2020 9:26,0
4080027,132935,154198,retailer,pick-up,app,7/6/2020 21:48,selesai,7/7/2020 11:05,0
4080048,162218,1124920,retailer,pick-up,otc,7/6/2020 21:49,selesai,7/6/2020 21:49,0
4207414,190281,255543,retailer,pick-up,app,7/13/2020 9:01,selesai,7/13/2020 10:26,0
4374930,56128,29024,retailer,pick-up,app,7/20/2020 15:19,selesai,7/22/2020 7:56,0
4375011,232623,237869,retailer,pick-up,app,7/20/2020 15:21,selesai,7/20/2020 15:56,0
4375012,145134,108310,retailer,pick-up,app,7/20/2020 15:21,selesai,7/22/2020 9:39,0
4526459,58641,20468,retailer,same-day,app,7/27/2020 10:57,selesai,7/28/2020 16:06,0
4357767,151417,127047,retailer,same-day,app,7/20/2020 2:06,selesai,7/21/2020 20:25,0
4357781,139675,248995,retailer,pick-up,app,7/20/2020 2:23,selesai,7/20/2020 14:22,0
4357782,135756,110576,retailer,pick-up,app,7/20/2020 2:23,selesai,7/22/2020 13:41,0
4357832,130747,70882,retailer,pick-up,app,7/20/2020 4:04,selesai,7/22/2020 9:04,0
4357849,63636,64929,retailer,pick-up,app,7/20/2020 4:30,selesai,7/20/2020 10:03,0
4357850,68874,942596,retailer,pick-up,app,7/20/2020 4:31,selesai,7/23/2020 6:51,0
4357864,57942,92098,retailer,pick-up,app,7/20/2020 4:42,selesai,7/21/2020 9:14,0
4357881,136345,98283,retailer,pick-up,app,7/20/2020 4:51,selesai,7/21/2020 9:14,0
4357899,100946,99330,retailer,pick-up,app,7/20/2020 5:01,selesai,7/22/2020 0:40,0
4357932,56574,191943,retailer,same-day,app,7/20/2020 5:19,selesai,7/22/2020 9:09,0
4357964,57949,89489,retailer,pick-up,app,7/20/2020 5:26,selesai,7/21/2020 5:43,0
4357982,142495,166834,retailer,pick-up,app,7/20/2020 5:32,selesai,7/22/2020 9:10,0
4358000,55001,48812,retailer,same-day,app,7/20/2020 5:37,selesai,7/20/2020 14:34,0
4358017,137088,240555,retailer,same-day,app,7/20/2020 5:40,selesai,7/20/2020 21:57,0
4358018,135781,90123,retailer,pick-up,app,7/20/2020 5:40,selesai,7/20/2020 17:18,0
4358050,1101189,1126981,retailer,pick-up,app,7/20/2020 5:48,selesai,7/27/2020 5:25,0
4358068,1113363,1128730,retailer,pick-up,app,7/20/2020 5:51,siap-diambil,7/20/2020 8:38,0
4358081,53829,148414,retailer,same-day,app,7/20/2020 5:53,selesai,7/21/2020 13:08,0
4358167,145605,257141,retailer,same-day,app,7/20/2020 6:05,selesai,7/24/2020 18:03,0
4358199,140161,88239,retailer,pick-up,app,7/20/2020 6:10,selesai,7/20/2020 9:30,0
4358200,54042,54118,retailer,same-day,app,7/20/2020 6:10,selesai,7/22/2020 18:03,0
4358217,57993,47005,retailer,pick-up,app,7/20/2020 6:11,selesai,7/20/2020 9:18,0
4358218,54048,135342,retailer,pick-up,app,7/20/2020 6:11,selesai,7/23/2020 11:54,0
4358235,236598,1133983,retailer,pick-up,app,7/20/2020 6:13,selesai,7/26/2020 22:02,0
4358267,140218,70613,retailer,next-day,app,7/20/2020 6:17,selesai,7/20/2020 14:05,0
3925012,57991,21493,retailer,same-day,app,6/29/2020 9:25,selesai,7/1/2020 14:05,0
3925047,141851,94531,retailer,next-day,app,6/29/2020 9:26,selesai,7/1/2020 10:29,0
3925048,55948,20679,retailer,same-day,app,6/29/2020 9:26,selesai,7/1/2020 17:04,0
4207470,54465,27283,retailer,pick-up,app,7/13/2020 9:03,selesai,7/15/2020 13:14,0
4362062,55990,54134,retailer,same-day,app,7/20/2020 8:45,selesai,7/22/2020 6:23,0
4374411,1098024,121064,retailer,pick-up,app,7/20/2020 14:58,pesanan-diterima,8/29/2020 17:30,0
4374412,54584,135015,retailer,pick-up,app,7/20/2020 14:58,selesai,7/20/2020 15:28,0
4374429,54015,54650,retailer,pick-up,app,7/20/2020 14:59,selesai,7/23/2020 12:07,0
4374712,138838,1112455,retailer,next-day,app,7/20/2020 15:10,selesai,7/21/2020 19:29,0
4374794,140359,122949,retailer,pick-up,app,7/20/2020 15:13,selesai,7/23/2020 15:41,0
4374797,238099,266990,retailer,pick-up,app,7/20/2020 15:13,selesai,7/22/2020 16:04,0
4374811,200673,7910,retailer,same-day,app,7/20/2020 15:14,selesai,7/20/2020 17:44,0
4374830,145109,172599,retailer,pick-up,app,7/20/2020 15:15,selesai,7/22/2020 15:36,0
4374862,137937,121991,retailer,pick-up,app,7/20/2020 15:16,selesai,7/22/2020 8:57,0
4069476,137930,115730,retailer,pick-up,app,7/6/2020 12:35,selesai,7/13/2020 11:28,0
4069490,54457,133502,retailer,pick-up,app,7/6/2020 12:35,siap-diambil,7/24/2020 8:17,0
4069626,60092,1095378,retailer,same-day,app,7/6/2020 12:39,selesai,7/9/2020 13:00,0
4380477,154557,1128468,retailer,pick-up,otc,7/20/2020 20:39,selesai,7/20/2020 20:39,0
4380527,195118,1134057,retailer,pick-up,app,7/20/2020 20:43,selesai,7/20/2020 20:57,0
4358099,54995,16747,retailer,same-day,app,7/20/2020 5:57,selesai,7/25/2020 17:46,0
4358100,57970,132375,retailer,pick-up,app,7/20/2020 5:57,siap-diambil,7/20/2020 9:36,0
4358117,148420,72833,retailer,same-day,app,7/20/2020 5:59,selesai,7/21/2020 8:39,0
4530890,140241,165869,retailer,same-day,app,7/27/2020 13:11,selesai,7/27/2020 18:42,0
4530922,139404,115451,retailer,pick-up,app,7/27/2020 13:12,selesai,7/28/2020 14:58,0
4530957,1100407,120655,retailer,same-day,app,7/27/2020 13:13,selesai,7/28/2020 18:58,0
4530958,232810,117796,retailer,pick-up,app,7/27/2020 13:13,selesai,7/29/2020 12:06,0
4749421,147545,256068,retailer,pick-up,app,8/6/2020 11:08,selesai,8/8/2020 14:12,0
4520758,55548,51895,retailer,pick-up,app,7/27/2020 8:35,selesai,8/9/2020 6:41,0
4520801,149436,172238,retailer,pick-up,app,7/27/2020 8:37,selesai,8/5/2020 11:03,0
3925344,144992,1107140,retailer,pick-up,otc,6/29/2020 9:35,selesai,6/29/2020 9:35,0
4080643,54995,42659,retailer,same-day,app,7/6/2020 23:24,selesai,7/14/2020 18:37,0
4080693,142968,196106,retailer,pick-up,otc,7/6/2020 23:33,selesai,7/6/2020 23:33,0
4302208,134903,190532,retailer,pick-up,app,7/17/2020 7:55,selesai,7/20/2020 11:46,0
4357621,139117,252909,retailer,pick-up,otc,7/20/2020 0:08,selesai,7/20/2020 0:08,0
4357646,132943,180328,retailer,pick-up,app,7/20/2020 0:20,selesai,7/28/2020 14:54,0
4357671,137926,127762,retailer,pick-up,app,7/20/2020 0:36,selesai,7/21/2020 21:09,0
4357703,265881,270466,retailer,pick-up,app,7/20/2020 1:02,selesai,7/20/2020 8:51,0
4357721,248375,117896,retailer,pick-up,app,7/20/2020 1:10,selesai,7/20/2020 14:54,0
4071151,151258,153450,retailer,pick-up,app,7/6/2020 13:34,selesai,7/7/2020 16:56,0
4071158,155924,188349,retailer,pick-up,otc,7/6/2020 13:35,selesai,7/6/2020 13:35,0
4071194,54695,39485,retailer,pick-up,app,7/6/2020 13:36,selesai,8/12/2020 12:17,0
4071276,136276,1125801,retailer,next-day,app,7/6/2020 13:38,selesai,7/7/2020 22:25,0
4545937,140598,126295,retailer,pick-up,app,7/28/2020 8:29,selesai,7/28/2020 13:31,0
4564460,58028,24796,retailer,pick-up,app,7/28/2020 18:32,selesai,7/29/2020 20:38,0
4749743,235793,1190640,retailer,pick-up,app,8/6/2020 11:18,siap-diambil,8/7/2020 23:38,0
4735814,134555,259369,retailer,next-day,app,8/5/2020 17:42,selesai,8/10/2020 9:52,0
4735846,54452,90159,retailer,pick-up,app,8/5/2020 17:44,selesai,8/6/2020 11:01,0
4822536,147545,114224,retailer,same-day,app,8/10/2020 0:33,selesai,8/12/2020 15:55,0
4822611,139433,113061,retailer,same-day,app,8/10/2020 1:19,selesai,8/13/2020 18:40,0
4692119,55164,53602,retailer,pick-up,app,8/4/2020 4:26,selesai,8/14/2020 12:16,0
4630047,57955,43335,retailer,pick-up,app,8/1/2020 0:30,selesai,8/4/2020 12:04,0
4721549,60663,65781,retailer,pick-up,app,8/5/2020 9:26,selesai,8/5/2020 21:39,0
5001299,56528,33019,retailer,pick-up,app,8/18/2020 4:47,selesai,8/28/2020 14:28,0
5001367,53841,54432,retailer,pick-up,app,8/18/2020 5:22,selesai,8/22/2020 22:21,0
5001374,53912,171610,retailer,pick-up,app,8/18/2020 5:25,selesai,8/19/2020 14:06,0
5001392,128793,70277,retailer,same-day,app,8/18/2020 5:28,selesai,8/21/2020 16:20,0
5001435,185886,197117,retailer,pick-up,app,8/18/2020 5:35,selesai,8/20/2020 19:24,0
5001542,61984,33629,retailer,pick-up,app,8/18/2020 5:58,selesai,8/26/2020 15:22,0
5001567,53989,142247,retailer,same-day,app,8/18/2020 6:01,selesai,8/20/2020 6:59,0
5001667,159081,226434,retailer,pick-up,app,8/18/2020 6:12,selesai,8/18/2020 16:30,0
4983737,137079,82864,retailer,pick-up,app,8/17/2020 7:31,selesai,8/18/2020 7:31,0
4072062,189624,94901,retailer,pick-up,app,7/6/2020 14:08,selesai,7/7/2020 11:31,0
4072180,55696,14050,retailer,next-day,app,7/6/2020 14:12,selesai,7/8/2020 9:04,0
4072187,143879,175691,retailer,same-day,app,7/6/2020 14:12,selesai,7/6/2020 20:11,0
4203465,158702,93256,retailer,pick-up,app,7/13/2020 6:57,selesai,7/14/2020 7:33,0
4528746,54022,241785,retailer,pick-up,otc,7/27/2020 12:00,selesai,7/27/2020 12:00,0
4526231,141602,81229,retailer,pick-up,app,7/27/2020 10:52,selesai,8/18/2020 8:53,0
4204983,139549,86880,retailer,same-day,app,7/13/2020 7:55,selesai,7/13/2020 10:17,0
3921389,55001,68036,retailer,same-day,app,6/29/2020 7:28,selesai,6/30/2020 6:35,0
3921539,232623,237541,retailer,pick-up,app,6/29/2020 7:34,selesai,6/30/2020 15:30,0
3922043,63672,7067,retailer,pick-up,app,6/29/2020 7:54,selesai,6/30/2020 15:03,0
4077678,53876,16475,retailer,pick-up,app,7/6/2020 18:16,selesai,7/9/2020 15:29,0
4077710,169413,72486,retailer,pick-up,app,7/6/2020 18:19,siap-diambil,8/11/2020 12:29,0
4205744,58238,10520,retailer,same-day,app,7/13/2020 8:18,selesai,7/13/2020 14:09,0
4205801,138780,94416,retailer,pick-up,app,7/13/2020 8:19,selesai,7/13/2020 10:43,0
4205812,235793,1107578,retailer,pick-up,app,7/13/2020 8:20,siap-diambil,7/14/2020 20:54,0
4205844,132943,122823,retailer,pick-up,app,7/13/2020 8:21,selesai,7/13/2020 23:32,0
4205880,172815,195069,retailer,pick-up,app,7/13/2020 8:22,pesanan-diterima,7/20/2020 8:08,0
4184159,140598,126295,retailer,same-day,app,7/11/2020 15:33,selesai,7/11/2020 18:22,0
3924415,136334,97322,retailer,pick-up,app,6/29/2020 9:06,selesai,7/1/2020 8:54,0
3924440,56644,65779,retailer,pick-up,app,6/29/2020 9:08,selesai,6/29/2020 17:19,0
3924497,139079,73300,retailer,pick-up,app,6/29/2020 9:09,selesai,6/29/2020 13:42,0
3925744,157222,130249,retailer,same-day,app,6/29/2020 9:57,selesai,7/5/2020 15:40,0
4294801,140598,126295,retailer,pick-up,app,7/16/2020 16:46,selesai,7/16/2020 19:07,0
4357909,54484,141162,retailer,same-day,app,7/20/2020 5:08,selesai,7/29/2020 10:56,0
4357922,53989,47143,retailer,same-day,app,7/20/2020 5:13,selesai,7/20/2020 14:45,0
4357924,142771,41248,retailer,same-day,app,7/20/2020 5:14,selesai,7/21/2020 18:02,0
4357939,57379,33365,retailer,same-day,app,7/20/2020 5:21,selesai,7/20/2020 14:42,0
4357941,137175,95474,retailer,pick-up,app,7/20/2020 5:22,selesai,7/20/2020 15:59,0
4357956,216512,264577,retailer,pick-up,app,7/20/2020 5:25,selesai,7/24/2020 5:51,0
4357958,171240,195570,retailer,pick-up,app,7/20/2020 5:25,siap-diambil,7/21/2020 17:05,0
4357973,56578,261302,retailer,pick-up,app,7/20/2020 5:29,selesai,7/20/2020 14:00,0
4358026,56563,2645,retailer,same-day,app,7/20/2020 5:43,selesai,7/22/2020 16:29,0
4358043,131423,86580,retailer,pick-up,app,7/20/2020 5:48,selesai,8/31/2020 22:25,0
4153145,150615,117934,retailer,pick-up,app,7/10/2020 10:01,selesai,7/10/2020 11:43,0
4358141,155337,98788,retailer,pick-up,app,7/20/2020 6:02,selesai,7/21/2020 19:10,0
4358158,142463,220031,retailer,pick-up,app,7/20/2020 6:04,selesai,7/20/2020 17:15,0
4358160,171118,238284,retailer,pick-up,app,7/20/2020 6:04,selesai,7/21/2020 5:37,0
4358192,54995,28200,retailer,same-day,app,7/20/2020 6:08,selesai,7/25/2020 17:46,0
4358243,57966,218231,retailer,same-day,app,7/20/2020 6:14,pesanan-diterima,7/21/2020 12:00,0
4358258,53628,24449,retailer,pick-up,app,7/20/2020 6:16,selesai,7/22/2020 8:44,0
4358277,58634,349251,retailer,pick-up,app,7/20/2020 6:18,selesai,7/22/2020 14:26,0
4358292,59046,36329,retailer,pick-up,app,7/20/2020 6:19,selesai,7/24/2020 13:54,0
4358307,57630,1111725,retailer,pick-up,app,7/20/2020 6:20,selesai,7/21/2020 7:47,0
4358341,56945,196727,retailer,pick-up,app,7/20/2020 6:23,selesai,7/20/2020 15:43,0
4358377,57630,1132868,retailer,same-day,app,7/20/2020 6:26,selesai,7/20/2020 13:05,0
4071540,133278,82840,retailer,pick-up,app,7/6/2020 13:48,selesai,7/8/2020 14:16,0
4071606,161858,95121,retailer,same-day,app,7/6/2020 13:51,pesanan-diterima,7/14/2020 13:03,0
4071621,56677,23734,retailer,pick-up,app,7/6/2020 13:52,siap-diambil,7/11/2020 16:26,0
4071655,1131,238138,retailer,pick-up,otc,7/6/2020 13:53,selesai,7/6/2020 13:53,0
4691738,158236,233134,retailer,next-day,app,8/3/2020 23:53,selesai,8/5/2020 8:19,0
4691804,137949,116360,retailer,pick-up,app,8/4/2020 0:12,selesai,8/7/2020 9:43,0
4691821,132935,125512,retailer,pick-up,app,8/4/2020 0:19,selesai,8/8/2020 7:22,0
4706029,54055,24911,retailer,pick-up,app,8/4/2020 14:06,selesai,8/7/2020 8:06,0
4706093,248375,125915,retailer,pick-up,app,8/4/2020 14:08,selesai,8/9/2020 13:38,0
4528141,1101430,327450,retailer,pick-up,app,7/27/2020 11:42,selesai,7/29/2020 5:42,0
4528156,100534,96407,retailer,pick-up,app,7/27/2020 11:42,selesai,7/28/2020 15:21,0
4528175,135822,227261,retailer,pick-up,app,7/27/2020 11:43,selesai,8/3/2020 19:14,0
4528192,143957,217123,retailer,pick-up,app,7/27/2020 11:43,siap-diambil,7/27/2020 12:46,0
4528290,54584,58571,retailer,pick-up,app,7/27/2020 11:46,selesai,8/3/2020 14:07,0
4372364,154613,1119556,retailer,pick-up,app,7/20/2020 13:42,selesai,7/20/2020 17:51,0
4412155,57955,43335,retailer,pick-up,app,7/22/2020 9:13,selesai,7/29/2020 17:00,0
4063533,186730,110140,retailer,pick-up,app,7/6/2020 9:35,selesai,7/7/2020 11:27,0
4063535,138838,82257,retailer,pick-up,app,7/6/2020 9:35,selesai,7/10/2020 7:01,0
4063550,57991,51055,retailer,same-day,app,7/6/2020 9:35,selesai,7/7/2020 7:54,0
4063567,135318,124765,retailer,pick-up,app,7/6/2020 9:36,selesai,7/6/2020 10:48,0
4063601,53918,59356,retailer,pick-up,app,7/6/2020 9:37,selesai,7/9/2020 15:11,0
4063633,138918,119530,retailer,pick-up,app,7/6/2020 9:38,selesai,7/9/2020 10:37,0
4063767,66868,39427,retailer,same-day,app,7/6/2020 9:41,selesai,7/23/2020 17:17,0
4063784,54038,16322,retailer,same-day,app,7/6/2020 9:42,selesai,7/9/2020 17:41,0
3925257,137019,128245,retailer,pick-up,app,6/29/2020 9:33,selesai,6/30/2020 17:46,0
4516994,53990,3810,retailer,next-day,app,7/27/2020 6:18,selesai,8/4/2020 18:46,0
4517062,54995,16554,retailer,same-day,app,7/27/2020 6:24,konfirmasi-perubahan,7/30/2020 11:19,0
4080213,138029,86464,retailer,next-day,app,7/6/2020 22:11,selesai,7/7/2020 17:40,0
4080262,54037,40673,retailer,pick-up,app,7/6/2020 22:17,selesai,7/9/2020 10:17,0
3928616,190269,110465,retailer,pick-up,app,6/29/2020 15:43,selesai,7/1/2020 22:04,0
3928663,138013,127149,retailer,pick-up,app,6/29/2020 15:43,selesai,6/29/2020 17:21,0
4530264,175330,1122896,retailer,pick-up,otc,7/27/2020 12:50,selesai,7/27/2020 12:50,0
4530296,58988,46699,retailer,same-day,app,7/27/2020 12:51,selesai,7/28/2020 16:03,0
4207450,54000,55898,retailer,pick-up,app,7/13/2020 9:02,selesai,7/25/2020 14:16,0
4207475,252689,146823,retailer,pick-up,app,7/13/2020 9:03,selesai,7/16/2020 10:49,0
4068116,171200,79247,retailer,pick-up,app,7/6/2020 11:47,siap-diambil,7/7/2020 6:48,0
4374717,53921,35718,retailer,next-day,app,7/20/2020 15:10,selesai,7/22/2020 10:25,0
4374831,263682,93464,retailer,pick-up,app,7/20/2020 15:15,selesai,7/27/2020 12:21,0
4523489,150615,110594,retailer,pick-up,app,7/27/2020 9:44,selesai,7/28/2020 7:22,0
4523539,57355,15384,retailer,pick-up,app,7/27/2020 9:45,siap-diambil,7/29/2020 13:12,0
4523550,54000,49161,retailer,pick-up,app,7/27/2020 9:45,selesai,8/2/2020 19:29,0
4523589,54020,20663,retailer,same-day,app,7/27/2020 9:46,selesai,7/28/2020 10:54,0
4523600,100946,211247,retailer,pick-up,app,7/27/2020 9:47,selesai,7/28/2020 11:46,0
4069556,140336,112460,retailer,pick-up,app,7/6/2020 12:37,pesanan-diterima,8/10/2020 9:58,0
4069563,241800,108387,retailer,pick-up,app,7/6/2020 12:38,selesai,7/10/2020 9:44,0
4069570,138206,143455,retailer,pick-up,app,7/6/2020 12:38,siap-diambil,7/6/2020 18:03,0
4069631,54046,18607,retailer,pick-up,app,7/6/2020 12:40,selesai,7/6/2020 14:01,0
4380490,132747,113474,retailer,pick-up,app,7/20/2020 20:41,selesai,7/22/2020 18:06,0
4380533,158236,629827,retailer,next-day,app,7/20/2020 20:44,selesai,7/22/2020 6:46,0
4380547,133124,113581,retailer,pick-up,app,7/20/2020 20:45,siap-diambil,7/22/2020 13:49,0
4380572,59899,26911,retailer,pick-up,app,7/20/2020 20:47,selesai,7/27/2020 22:30,0
4380590,224906,72426,retailer,pick-up,app,7/20/2020 20:48,selesai,7/24/2020 16:38,0
4375099,155520,78706,retailer,pick-up,app,7/20/2020 15:24,selesai,7/29/2020 8:47,0
4375142,57955,43335,retailer,pick-up,app,7/20/2020 15:25,selesai,7/29/2020 17:00,0
4375199,190292,119098,retailer,pick-up,app,7/20/2020 15:28,selesai,7/25/2020 13:44,0
4358112,56574,63576,retailer,same-day,app,7/20/2020 5:58,selesai,7/22/2020 9:04,0
4358119,1101189,1121020,retailer,pick-up,app,7/20/2020 5:59,siap-diambil,7/28/2020 15:35,0
4358130,233837,234258,retailer,pick-up,app,7/20/2020 6:00,selesai,7/21/2020 16:44,0
4530909,54052,44084,retailer,pick-up,app,7/27/2020 13:12,selesai,8/2/2020 10:18,0
4749434,150825,179271,retailer,pick-up,app,8/6/2020 11:08,selesai,8/10/2020 11:07,0
4749452,143918,75221,retailer,pick-up,app,8/6/2020 11:09,siap-diambil,8/8/2020 8:33,0
4749495,55253,21002,retailer,same-day,app,8/6/2020 11:10,selesai,8/8/2020 8:09,0
4822659,54264,67661,retailer,next-day,app,8/10/2020 2:44,selesai,8/13/2020 6:46,0
4822695,133403,80129,retailer,pick-up,app,8/10/2020 3:52,siap-diambil,8/10/2020 16:01,0
4822752,57630,219835,retailer,pick-up,app,8/10/2020 4:59,selesai,8/10/2020 15:23,0
4079123,59892,46978,retailer,pick-up,app,7/6/2020 20:18,selesai,7/12/2020 10:08,0
4064065,165174,126678,retailer,same-day,app,7/6/2020 9:49,selesai,9/3/2020 17:15,0
4064083,66868,10551,retailer,pick-up,app,7/6/2020 9:49,selesai,7/17/2020 9:19,0
4064115,145712,125772,retailer,pick-up,app,7/6/2020 9:50,selesai,7/15/2020 19:30,0
4064147,54011,45820,retailer,next-day,app,7/6/2020 9:51,selesai,7/7/2020 15:09,0
4064158,54461,53883,retailer,pick-up,app,7/6/2020 9:51,selesai,7/7/2020 11:45,0
4528319,172708,121793,retailer,same-day,app,7/27/2020 11:47,selesai,7/28/2020 10:55,0
4528369,137063,199353,retailer,pick-up,app,7/27/2020 11:49,selesai,8/1/2020 16:54,0
